"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","already","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","attention_sum","attention","datapipe_meta.attributes.date_modified"
"28458.100000023842","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",10,561911,"0.0-10.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with one round."",""Q1"":""When a new round starts."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"1287.5999999642372","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-button-response",11,563201,"0.0-11.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check.</p>","","","",0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"23868.19999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",12,587072,"0.0-13.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with one round."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"908.6999999880791","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-button-response",13,587983,"0.0-14.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check.</p>","","","",0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"23581.299999952316","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",14,611567,"0.0-16.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with one round."",""Q1"":""When a new round starts."",""Q2"":""The box weight changes according to the reward on the box; the higher the reward, the heavier the box."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"784.6999999880791","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-button-response",15,612354,"0.0-17.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check.</p>","","","",0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"15121.100000023842","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",16,627478,"0.0-19.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with one round."",""Q1"":""When a new round starts."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"1221.9000000357628","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-button-response",17,628702,"0.0-20.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check.</p>","","","",0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"9526.300000011921","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",18,638232,"0.0-22.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with one round."",""Q1"":""When a new round starts."",""Q2"":""The box weight changes according to the reward on the box; the higher the reward, the heavier the box."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How fast I make my guesses.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"926.1999999880791","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-button-response",19,639160,"0.0-23.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check.</p>","","","",1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"105948.90000003576","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","instructions",20,745111,"0.0-24.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":29498.19999998808},{""page_index"":1,""viewing_time"":9438.900000035763},{""page_index"":2,""viewing_time"":30023.899999976158},{""page_index"":3,""viewing_time"":20469.400000035763},{""page_index"":4,""viewing_time"":6909.199999988079},{""page_index"":5,""viewing_time"":8290.699999988079},{""page_index"":6,""viewing_time"":1318.1000000238419}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
