"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","already","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","button_pressed","attention_sum","attention","datapipe_meta.attributes.date_modified"
"19174","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",10,247197,"0.0-310.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""7"",""box2"":""7"",""box3"":""80"",""box4"":""80""}","",1,"round2_outcome",3,1,2,7,7,80,80,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,80,80,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"3252","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",11,250449,"0.0-311.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""100""}","",1,"round3_ready",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"12347","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",12,262797,"0.0-312.0-0.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""7"",""box2"":""7"",""box3"":""70"",""box4"":""70""}","",2,"round3_lift",5,1,3,7,7,70,70,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,70,70,1,1,20,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","html-keyboard-response",13,265799,"0.0-316.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"8798","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",14,274597,"0.0-317.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""5"",""box2"":""5""}","",2,"round1_outcome",1,2,1,5,5,NA,NA,0,0,10,5,5,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"10170","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",15,284769,"0.0-318.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""50"",""box2"":""50""}","",2,"round2_ready",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"8807","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",16,293577,"0.0-319.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""8"",""box2"":""8"",""box3"":""50"",""box4"":""50""}","",2,"round2_outcome",3,2,2,8,8,50,50,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,50,50,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"2934","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",17,296512,"0.0-320.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""100""}","",2,"round3_ready",4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"6446","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",18,302961,"0.0-321.0-0.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""8"",""box2"":""8"",""box3"":""60"",""box4"":""60""}","",3,"round3_lift",5,2,3,8,8,60,60,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,60,60,1,1,20,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","html-keyboard-response",19,305965,"0.0-325.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
"16650","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fbcaa18d601e147aece95","survey-html-form",20,322617,"0.0-326.0","r8hlLmEH/DEkCS69fSy7QlWM++1z3ZEWU3uSCuDDQkiKIOJve5mBgz3Gi9KPNSpowTowGkPw/MPMuKb7plkSafwPZEDsQlh/wlYgvBYwvmrcYb+Ix4z/C75E7KhZca2z3SRbW5t/y5K/ALkxmrj+YNaf8a4IDfW9+YvmvzfwdwIFHGoPtQZf1ps1cweFbl2JQz8KaBOGZH2GZt/oYAtLwyTT4t4/dOaWnHqJB5frW2QmSI1W3QebaQ9Wi7FYMA1okk8rS8a64wGErLwza+19ObBxRARi0oiSvyoiirHW9XMa/f/gK6HVs8AslU9iknKYPO1hfh1HO6uel6/hzrZv4Q==","691f8ca61c6b4dcbb0aeb5f4","691fbcaa18d601e147aece95","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""5"",""box2"":""5"",""box3"":""70""}","",3,"round1_outcome",1,3,1,5,5,70,NA,1,0,10,5,5,70,NA,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:29:09
