"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","already","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","button_pressed","attention_sum","attention","datapipe_meta.attributes.date_modified"
"59205.09999999404","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",10,596733,"0.0-310.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""4"",""box2"":""8"",""box3"":""100"",""box4"":""40""}","",1,"round2_outcome",3,1,2,4,8,100,40,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,100,40,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"18166.69999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",11,614903,"0.0-311.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""55""}","",1,"round3_ready",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"44845.40000000596","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",12,659754,"0.0-312.0-0.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""8"",""box2"":""8"",""box3"":""100"",""box4"":""80""}","",2,"round3_lift",5,1,3,8,8,100,80,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,100,80,1,1,20,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","html-keyboard-response",13,662757,"0.0-316.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"35392.59999999404","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",14,698154,"0.0-317.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""3"",""box2"":""9"",""box4"":""90""}","",2,"round1_outcome",1,2,1,3,9,NA,90,0,1,10,3,9,NA,90,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"23529","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",15,721688,"0.0-318.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""20"",""box2"":""100""}","",2,"round2_ready",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,100,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"35511.70000001788","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",16,757205,"0.0-319.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""3"",""box2"":""9"",""box3"":""100"",""box4"":""70""}","",2,"round2_outcome",3,2,2,3,9,100,70,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,100,70,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"13013.699999988079","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",17,770224,"0.0-320.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""80""}","",2,"round3_ready",4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"30546.19999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",18,800775,"0.0-321.0-0.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""4"",""box2"":""10"",""box3"":""90"",""box4"":""80""}","",3,"round3_lift",5,2,3,4,10,90,80,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,90,80,1,1,20,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","html-keyboard-response",19,803777,"0.0-325.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"14124.699999988079","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",20,817906,"0.0-326.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""5"",""box2"":""5""}","",3,"round1_outcome",1,3,1,5,5,NA,NA,0,0,10,5,5,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
